_index,_id,_version,_score,_source.agent.ip,_source.agent.name,_source.agent.id,_source.manager.name,_source.data.win.eventdata.data,_source.data.win.eventdata.binary,_source.data.win.system.eventID,_source.data.win.system.eventSourceName,_source.data.win.system.keywords,_source.data.win.system.providerGuid,_source.data.win.system.level,_source.data.win.system.channel,_source.data.win.system.opcode,_source.data.win.system.message,_source.data.win.system.version,_source.data.win.system.systemTime,_source.data.win.system.eventRecordID,_source.data.win.system.threadID,_source.data.win.system.computer,_source.data.win.system.task,_source.data.win.system.processID,_source.data.win.system.severityValue,_source.data.win.system.providerName,_source.rule.firedtimes,_source.rule.mail,_source.rule.level,_source.rule.description,_source.rule.groups,_source.rule.id,_source.decoder.name,_source.input.type,_source.@timestamp,_source.location,_source.id,_source.timestamp,_source.data.win.eventdata.subjectLogonId,_source.data.win.eventdata.subjectDomainName,_source.data.win.eventdata.targetLinkedLogonId,_source.data.win.eventdata.impersonationLevel,_source.data.win.eventdata.ipAddress,_source.data.win.eventdata.authenticationPackageName,_source.data.win.eventdata.workstationName,_source.data.win.eventdata.targetLogonId,_source.data.win.eventdata.logonProcessName,_source.data.win.eventdata.logonGuid,_source.data.win.eventdata.targetUserName,_source.data.win.eventdata.keyLength,_source.data.win.eventdata.elevatedToken,_source.data.win.eventdata.subjectUserSid,_source.data.win.eventdata.processId,_source.data.win.eventdata.processName,_source.data.win.eventdata.ipPort,_source.data.win.eventdata.targetDomainName,_source.data.win.eventdata.targetUserSid,_source.data.win.eventdata.virtualAccount,_source.data.win.eventdata.logonType,_source.data.win.eventdata.subjectUserName,_source.rule.hipaa,_source.rule.pci_dss,_source.rule.tsc,_source.rule.nist_800_53,_source.rule.gdpr,_source.rule.mitre.technique,_source.rule.mitre.id,_source.rule.mitre.tactic,_source.rule.gpg13,_source.data.win.eventdata.image,_source.data.win.eventdata.targetObject,_source.data.win.eventdata.processGuid,_source.data.win.eventdata.utcTime,_source.data.win.eventdata.details,_source.data.win.eventdata.eventType,_source.data.win.eventdata.user,_source.data.win.eventdata.originalFileName,_source.data.win.eventdata.product,_source.data.win.eventdata.parentProcessGuid,_source.data.win.eventdata.description,_source.data.win.eventdata.parentCommandLine,_source.data.win.eventdata.logonId,_source.data.win.eventdata.parentProcessId,_source.data.win.eventdata.currentDirectory,_source.data.win.eventdata.hashes,_source.data.win.eventdata.parentImage,_source.data.win.eventdata.ruleName,_source.data.win.eventdata.company,_source.data.win.eventdata.commandLine,_source.data.win.eventdata.integrityLevel,_source.data.win.eventdata.fileVersion,_source.data.win.eventdata.terminalSessionId,_source.data.win.eventdata.parentUser,_source.data.win.eventdata.extraInfo,_source.data.win.eventdata.signature,_source.data.win.eventdata.imageLoaded,_source.data.win.eventdata.signed,_source.data.win.eventdata.signatureStatus,_source.data.sca.score,_source.data.sca.total_checks,_source.data.sca.file,_source.data.sca.policy_id,_source.data.sca.invalid,_source.data.sca.description,_source.data.sca.scan_id,_source.data.sca.passed,_source.data.sca.failed,_source.data.sca.type,_source.data.sca.policy,_source.data.win.eventdata.hResult,_source.data.win.data_0x8000003F.query,_source.data.win.data_0x8000003F.namespace,_source.data.win.data_0x8000003F.error,_source.previous_output,_source.full_log,_source.previous_log,_source.data.win.eventdata.targetFilename,_source.data.win.eventdata.creationUtcTime,_source.rule.frequency,_source.data.win.eventdata.param3,_source.data.win.eventdata.param4,_source.data.win.eventdata.param1,_source.data.win.eventdata.param2,_source.rule.info,_source.data.win.eventdata.iD,_source.data.win.eventdata.previousTime,_source.data.win.eventdata.newTime,_source.data.win.initChannelLoggingFailure.errorCode,_source.data.win.initChannelLoggingFailure.channelPath,_source.data.file,_source.data.title,_source.data.win.eventdata.grantedAccess,_source.data.win.eventdata.targetProcessId,_source.data.win.eventdata.sourceUser,_source.data.win.eventdata.targetImage,_source.data.win.eventdata.sourceProcessGUID,_source.data.win.eventdata.callTrace,_source.data.win.eventdata.sourceThreadId,_source.data.win.eventdata.targetProcessGUID,_source.data.win.eventdata.sourceProcessId,_source.data.win.eventdata.sourceImage,_source.data.win.eventdata.targetUser,_source.data.win.eventdata.addressLength,_source.data.win.eventdata.address,_source.data.win.eventdata.queryName,_source.data.win.eventdata.param5,_source.data.extra_data,_source.decoder.parent,_source.predecoder.hostname,_source.predecoder.program_name,_source.predecoder.timestamp,_source.data.dstuser,_source.data.win.eventdata.previousCreationUtcTime,_source.data.sca.check.result,_source.data.sca.check.remediation,_source.data.sca.check.previous_result,_source.data.sca.check.compliance.cis_csc,_source.data.sca.check.compliance.cis,_source.data.sca.check.description,_source.data.sca.check.id,_source.data.sca.check.title,_source.data.sca.check.rationale,_source.data.sca.check.command,_source.rule.cis_csc,_source.rule.cis,_source.data.win.eventdata.updateRevisionNumber,_source.data.win.eventdata.updateGuid,_source.data.win.eventdata.serviceGuid,_source.data.win.eventdata.errorCode,_source.data.win.eventdata.updateTitle,_source.data.win.eventdata.serviceType,_source.data.win.eventdata.imagePath,_source.data.win.eventdata.startType,_source.data.win.eventdata.serviceName
wazuh-alerts-4.x-2024.12.22,E0r07ZMBNimV4ECv4IP_,1,1,192.168.117.139,window-agent3,3,Maryam, , ,7040,Service Control Manager,0x8080000000000000,{555908d1-a6d7-4695-8e1e-26931d2012f4},4,System,0,"""The start type of the Windows Modules Installer service was changed from auto start to demand start.""",0,2024-12-22T10:41:05.6760938Z,3193,3468,DESKTOP-QGB4EQH,0,652,INFORMATION,Service Control Manager,2,FALSE,3,Service startup type was changed,"[""windows"",""windows_system"",""policy_changed""]",61104,windows_eventchannel,log,"Dec 22, 2024 @ 10:41:07.215",EventChannel,1734864067,"Dec 22, 2024 @ 10:41:07.215", , , , , , , , , , , , , , , , , , , , , , ,"[""164.312.b""]","[""10.6""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""AU.6""]","[""IV_35.7.d""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,demand start,TrustedInstaller,Windows Modules Installer,auto start,This does not appear to be logged on Windows 2000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.12.22,KEr67ZMBNimV4ECvZ4N8,1,1,192.168.117.139,window-agent3,3,Maryam, , ,4624, ,0x8020000000000000,{54849625-5478-4994-a5ba-3e3b0328c30d},0,Security,0,"""An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-QGB4EQH$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Information:
	Logon Type:		5
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x28c
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.""",2,2024-12-22T10:47:02.8176991Z,21680,720,DESKTOP-QGB4EQH,12544,672,AUDIT_SUCCESS,Microsoft-Windows-Security-Auditing,19,FALSE,3,Windows logon success.,"[""windows"",""windows_security"",""authentication_success""]",60106,windows_eventchannel,log,"Dec 22, 2024 @ 10:47:04.405",EventChannel,1734864424,"Dec 22, 2024 @ 10:47:04.405",0x3e7,WORKGROUP,0x0,%%1833, ,Negotiate, ,0x3e7,Advapi,{00000000-0000-0000-0000-000000000000},SYSTEM,0,%%1842,S-1-5-18,0x28c,C:\\Windows\\System32\\services.exe, ,NT AUTHORITY,S-1-5-18,%%1843,5,DESKTOP-QGB4EQH$,"[""164.312.b""]","[""10.2.5""]","[""CC6.8"",""CC7.2"",""CC7.3""]","[""AC.7"",""AU.14""]","[""IV_32.2""]","[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]","[""7.1"",""7.2""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.12.22,HUr37ZMBNimV4ECvpIMn,1,1,192.168.117.129,agent1,4,Maryam, , ,4624, ,0x8020000000000000,{54849625-5478-4994-a5ba-3e3b0328c30d},0,Security,0,"""An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-B37GATP$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Information:
	Logon Type:		5
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x29c
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.""",2,2024-12-22T10:44:03.7096799Z,10901,23076,DESKTOP-B37GATP,12544,712,AUDIT_SUCCESS,Microsoft-Windows-Security-Auditing,18,FALSE,3,Windows logon success.,"[""windows"",""windows_security"",""authentication_success""]",60106,windows_eventchannel,log,"Dec 22, 2024 @ 10:44:04.995",EventChannel,1734864244,"Dec 22, 2024 @ 10:44:04.995",0x3e7,WORKGROUP,0x0,%%1833, ,Negotiate, ,0x3e7,Advapi,{00000000-0000-0000-0000-000000000000},SYSTEM,0,%%1842,S-1-5-18,0x29c,C:\\Windows\\System32\\services.exe, ,NT AUTHORITY,S-1-5-18,%%1843,5,DESKTOP-B37GATP$,"[""164.312.b""]","[""10.2.5""]","[""CC6.8"",""CC7.2"",""CC7.3""]","[""AC.7"",""AU.14""]","[""IV_32.2""]","[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]","[""7.1"",""7.2""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.12.22,K0r67ZMBNimV4ECvzIPW,1,1,192.168.117.139,window-agent3,3,Maryam, , ,7, ,0x8000000000000000,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},4,Microsoft-Windows-Sysmon/Operational,0,"""Image loaded:
RuleName: technique_id=T1053,technique_name=Scheduled Task
UtcTime: 2024-12-22 10:47:31.358
ProcessGuid: {15959494-ee20-6767-4002-000000001200}
ProcessId: 13964
Image: C:\Windows\System32\sppsvc.exe
ImageLoaded: C:\Windows\System32\taskschd.dll
FileVersion: 10.0.19041.3636 (WinBuild.160101.0800)
Description: Task Scheduler COM API
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: taskschd.dll
Hashes: SHA1=633C92F5A5000CDE3235C7FDC306B2B04C501C48,MD5=84F942C1A4BD60C94EBEC6643E0216C9,SHA256=BBE733452E6CE871D5D2064948847AAB2A71F7FEDA2C962BA4002F64E2D198F2,IMPHASH=B7A4477FA36E2E5287EE76AC4AFCB05B
Signed: true
Signature: Microsoft Windows
SignatureStatus: Valid
User: NT AUTHORITY\NETWORK SERVICE""",3,2024-12-22T10:47:31.3659272Z,231234,4988,DESKTOP-QGB4EQH,7,2868,INFORMATION,Microsoft-Windows-Sysmon,27,FALSE,4,Process loaded taskschd.dll module. May be used to create delayed malware execution,"[""sysmon"",""sysmon_eid7_detections"",""windows""]",92154,windows_eventchannel,log,"Dec 22, 2024 @ 10:47:32.912",EventChannel,1734864452,"Dec 22, 2024 @ 10:47:32.912", , , , , , , , , , , , , , ,13964, , , , , , , , , , , , ,"[""Scheduled Task""]","[""T1053.005""]","[""Execution"",""Persistence"",""Privilege Escalation""]", ,C:\\Windows\\System32\\sppsvc.exe, ,{15959494-ee20-6767-4002-000000001200},47:31.4, , ,NT AUTHORITY\\NETWORK SERVICE,taskschd.dll,Microsoft® Windows® Operating System, ,Task Scheduler COM API, , , , ,"SHA1=633C92F5A5000CDE3235C7FDC306B2B04C501C48,MD5=84F942C1A4BD60C94EBEC6643E0216C9,SHA256=BBE733452E6CE871D5D2064948847AAB2A71F7FEDA2C962BA4002F64E2D198F2,IMPHASH=B7A4477FA36E2E5287EE76AC4AFCB05B", ,"technique_id=T1053,technique_name=Scheduled Task",Microsoft Corporation, , ,10.0.19041.3636 (WinBuild.160101.0800), , , ,Microsoft Windows,C:\\Windows\\System32\\taskschd.dll,TRUE,Valid, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.12.22,F0r17ZMBNimV4ECvu4PG,1,1,192.168.117.139,window-agent3,3,Maryam, , ,7, ,0x8000000000000000,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},4,Microsoft-Windows-Sysmon/Operational,0,"""Image loaded:
RuleName: technique_id=T1053,technique_name=Scheduled Task
UtcTime: 2024-12-22 10:42:01.667
ProcessGuid: {15959494-ecc8-6767-0902-000000001200}
ProcessId: 5812
Image: C:\Windows\System32\sppsvc.exe
ImageLoaded: C:\Windows\System32\taskschd.dll
FileVersion: 10.0.19041.3636 (WinBuild.160101.0800)
Description: Task Scheduler COM API
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: taskschd.dll
Hashes: SHA1=633C92F5A5000CDE3235C7FDC306B2B04C501C48,MD5=84F942C1A4BD60C94EBEC6643E0216C9,SHA256=BBE733452E6CE871D5D2064948847AAB2A71F7FEDA2C962BA4002F64E2D198F2,IMPHASH=B7A4477FA36E2E5287EE76AC4AFCB05B
Signed: true
Signature: Microsoft Windows
SignatureStatus: Valid
User: NT AUTHORITY\NETWORK SERVICE""",3,2024-12-22T10:42:01.6795314Z,230965,4988,DESKTOP-QGB4EQH,7,2868,INFORMATION,Microsoft-Windows-Sysmon,24,FALSE,4,Process loaded taskschd.dll module. May be used to create delayed malware execution,"[""sysmon"",""sysmon_eid7_detections"",""windows""]",92154,windows_eventchannel,log,"Dec 22, 2024 @ 10:42:03.201",EventChannel,1734864123,"Dec 22, 2024 @ 10:42:03.201", , , , , , , , , , , , , , ,5812, , , , , , , , , , , , ,"[""Scheduled Task""]","[""T1053.005""]","[""Execution"",""Persistence"",""Privilege Escalation""]", ,C:\\Windows\\System32\\sppsvc.exe, ,{15959494-ecc8-6767-0902-000000001200},42:01.7, , ,NT AUTHORITY\\NETWORK SERVICE,taskschd.dll,Microsoft® Windows® Operating System, ,Task Scheduler COM API, , , , ,"SHA1=633C92F5A5000CDE3235C7FDC306B2B04C501C48,MD5=84F942C1A4BD60C94EBEC6643E0216C9,SHA256=BBE733452E6CE871D5D2064948847AAB2A71F7FEDA2C962BA4002F64E2D198F2,IMPHASH=B7A4477FA36E2E5287EE76AC4AFCB05B", ,"technique_id=T1053,technique_name=Scheduled Task",Microsoft Corporation, , ,10.0.19041.3636 (WinBuild.160101.0800), , , ,Microsoft Windows,C:\\Windows\\System32\\taskschd.dll,TRUE,Valid, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.12.22,LUr77ZMBNimV4ECvLoN_,1,1,192.168.117.139,window-agent3,3,Maryam, , ,7, ,0x8000000000000000,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},4,Microsoft-Windows-Sysmon/Operational,0,"""Image loaded:
RuleName: technique_id=T1053,technique_name=Scheduled Task
UtcTime: 2024-12-22 10:47:58.693
ProcessGuid: {15959494-ee5e-6767-4802-000000001200}
ProcessId: 15196
Image: C:\Windows\System32\taskhostw.exe
ImageLoaded: C:\Windows\System32\taskschd.dll
FileVersion: 10.0.19041.3636 (WinBuild.160101.0800)
Description: Task Scheduler COM API
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: taskschd.dll
Hashes: SHA1=633C92F5A5000CDE3235C7FDC306B2B04C501C48,MD5=84F942C1A4BD60C94EBEC6643E0216C9,SHA256=BBE733452E6CE871D5D2064948847AAB2A71F7FEDA2C962BA4002F64E2D198F2,IMPHASH=B7A4477FA36E2E5287EE76AC4AFCB05B
Signed: true
Signature: Microsoft Windows
SignatureStatus: Valid
User: NT AUTHORITY\SYSTEM""",3,2024-12-22T10:47:58.7096023Z,231255,4988,DESKTOP-QGB4EQH,7,2868,INFORMATION,Microsoft-Windows-Sysmon,29,FALSE,4,Process loaded taskschd.dll module. May be used to create delayed malware execution,"[""sysmon"",""sysmon_eid7_detections"",""windows""]",92154,windows_eventchannel,log,"Dec 22, 2024 @ 10:47:59.797",EventChannel,1734864479,"Dec 22, 2024 @ 10:47:59.797", , , , , , , , , , , , , , ,15196, , , , , , , , , , , , ,"[""Scheduled Task""]","[""T1053.005""]","[""Execution"",""Persistence"",""Privilege Escalation""]", ,C:\\Windows\\System32\\taskhostw.exe, ,{15959494-ee5e-6767-4802-000000001200},47:58.7, , ,NT AUTHORITY\\SYSTEM,taskschd.dll,Microsoft® Windows® Operating System, ,Task Scheduler COM API, , , , ,"SHA1=633C92F5A5000CDE3235C7FDC306B2B04C501C48,MD5=84F942C1A4BD60C94EBEC6643E0216C9,SHA256=BBE733452E6CE871D5D2064948847AAB2A71F7FEDA2C962BA4002F64E2D198F2,IMPHASH=B7A4477FA36E2E5287EE76AC4AFCB05B", ,"technique_id=T1053,technique_name=Scheduled Task",Microsoft Corporation, , ,10.0.19041.3636 (WinBuild.160101.0800), , , ,Microsoft Windows,C:\\Windows\\System32\\taskschd.dll,TRUE,Valid, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.12.22,FEr17ZMBNimV4ECvG4OY,1,1,192.168.117.139,window-agent3,3,Maryam, , ,7, ,0x8000000000000000,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},4,Microsoft-Windows-Sysmon/Operational,0,"""Image loaded:
RuleName: technique_id=T1053,technique_name=Scheduled Task
UtcTime: 2024-12-22 10:41:17.921
ProcessGuid: {15959494-ec75-6767-b401-000000001200}
ProcessId: 5504
Image: C:\Windows\System32\provtool.exe
ImageLoaded: C:\Windows\System32\taskschd.dll
FileVersion: 10.0.19041.3636 (WinBuild.160101.0800)
Description: Task Scheduler COM API
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: taskschd.dll
Hashes: SHA1=633C92F5A5000CDE3235C7FDC306B2B04C501C48,MD5=84F942C1A4BD60C94EBEC6643E0216C9,SHA256=BBE733452E6CE871D5D2064948847AAB2A71F7FEDA2C962BA4002F64E2D198F2,IMPHASH=B7A4477FA36E2E5287EE76AC4AFCB05B
Signed: true
Signature: Microsoft Windows
SignatureStatus: Valid
User: NT AUTHORITY\SYSTEM""",3,2024-12-22T10:41:17.9315191Z,230912,4988,DESKTOP-QGB4EQH,7,2868,INFORMATION,Microsoft-Windows-Sysmon,22,FALSE,4,Process loaded taskschd.dll module. May be used to create delayed malware execution,"[""sysmon"",""sysmon_eid7_detections"",""windows""]",92154,windows_eventchannel,log,"Dec 22, 2024 @ 10:41:19.479",EventChannel,1734864079,"Dec 22, 2024 @ 10:41:19.479", , , , , , , , , , , , , , ,5504, , , , , , , , , , , , ,"[""Scheduled Task""]","[""T1053.005""]","[""Execution"",""Persistence"",""Privilege Escalation""]", ,C:\\Windows\\System32\\provtool.exe, ,{15959494-ec75-6767-b401-000000001200},41:17.9, , ,NT AUTHORITY\\SYSTEM,taskschd.dll,Microsoft® Windows® Operating System, ,Task Scheduler COM API, , , , ,"SHA1=633C92F5A5000CDE3235C7FDC306B2B04C501C48,MD5=84F942C1A4BD60C94EBEC6643E0216C9,SHA256=BBE733452E6CE871D5D2064948847AAB2A71F7FEDA2C962BA4002F64E2D198F2,IMPHASH=B7A4477FA36E2E5287EE76AC4AFCB05B", ,"technique_id=T1053,technique_name=Scheduled Task",Microsoft Corporation, , ,10.0.19041.3636 (WinBuild.160101.0800), , , ,Microsoft Windows,C:\\Windows\\System32\\taskschd.dll,TRUE,Valid, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.12.22,FUr17ZMBNimV4ECvVoM3,1,1,192.168.117.139,window-agent3,3,Maryam, , ,7, ,0x8000000000000000,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},4,Microsoft-Windows-Sysmon/Operational,0,"""Image loaded:
RuleName: technique_id=T1053,technique_name=Scheduled Task
UtcTime: 2024-12-22 10:41:32.015
ProcessGuid: {15959494-ec58-6767-ac01-000000001200}
ProcessId: 8468
Image: C:\Windows\System32\svchost.exe
ImageLoaded: C:\Windows\System32\taskschd.dll
FileVersion: 10.0.19041.3636 (WinBuild.160101.0800)
Description: Task Scheduler COM API
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: taskschd.dll
Hashes: SHA1=633C92F5A5000CDE3235C7FDC306B2B04C501C48,MD5=84F942C1A4BD60C94EBEC6643E0216C9,SHA256=BBE733452E6CE871D5D2064948847AAB2A71F7FEDA2C962BA4002F64E2D198F2,IMPHASH=B7A4477FA36E2E5287EE76AC4AFCB05B
Signed: true
Signature: Microsoft Windows
SignatureStatus: Valid
User: NT AUTHORITY\SYSTEM""",3,2024-12-22T10:41:32.0263656Z,230915,4988,DESKTOP-QGB4EQH,7,2868,INFORMATION,Microsoft-Windows-Sysmon,23,FALSE,4,Process loaded taskschd.dll module. May be used to create delayed malware execution,"[""sysmon"",""sysmon_eid7_detections"",""windows""]",92154,windows_eventchannel,log,"Dec 22, 2024 @ 10:41:32.907",EventChannel,1734864092,"Dec 22, 2024 @ 10:41:32.907", , , , , , , , , , , , , , ,8468, , , , , , , , , , , , ,"[""Scheduled Task""]","[""T1053.005""]","[""Execution"",""Persistence"",""Privilege Escalation""]", ,C:\\Windows\\System32\\svchost.exe, ,{15959494-ec58-6767-ac01-000000001200},41:32.0, , ,NT AUTHORITY\\SYSTEM,taskschd.dll,Microsoft® Windows® Operating System, ,Task Scheduler COM API, , , , ,"SHA1=633C92F5A5000CDE3235C7FDC306B2B04C501C48,MD5=84F942C1A4BD60C94EBEC6643E0216C9,SHA256=BBE733452E6CE871D5D2064948847AAB2A71F7FEDA2C962BA4002F64E2D198F2,IMPHASH=B7A4477FA36E2E5287EE76AC4AFCB05B", ,"technique_id=T1053,technique_name=Scheduled Task",Microsoft Corporation, , ,10.0.19041.3636 (WinBuild.160101.0800), , , ,Microsoft Windows,C:\\Windows\\System32\\taskschd.dll,TRUE,Valid, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.12.22,Lkr77ZMBNimV4ECvt4M2,1,1,192.168.117.139,window-agent3,3,Maryam, , ,7040,Service Control Manager,0x8080000000000000,{555908d1-a6d7-4695-8e1e-26931d2012f4},4,System,0,"""The start type of the Windows Modules Installer service was changed from demand start to auto start.""",0,2024-12-22T10:48:28.6580263Z,3206,764,DESKTOP-QGB4EQH,0,652,INFORMATION,Service Control Manager,3,FALSE,3,Service startup type was changed,"[""windows"",""windows_system"",""policy_changed""]",61104,windows_eventchannel,log,"Dec 22, 2024 @ 10:48:30.253",EventChannel,1734864510,"Dec 22, 2024 @ 10:48:30.253", , , , , , , , , , , , , , , , , , , , , , ,"[""164.312.b""]","[""10.6""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""AU.6""]","[""IV_35.7.d""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,auto start,TrustedInstaller,Windows Modules Installer,demand start,This does not appear to be logged on Windows 2000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.12.22,JUr57ZMBNimV4ECvG4NO,1,1,192.168.117.129,agent1,4,Maryam, , ,1014, ,0x4000000010000000,{1c95126e-7eea-49a9-a3fe-a378b03ddb4d},3,System,0,"""Name resolution for the name wpad timed out after none of the configured DNS servers responded.""",0,2024-12-22T10:45:35.5836828Z,2240,3608,DESKTOP-B37GATP,1014,1812,WARNING,Microsoft-Windows-DNS-Client,2,FALSE,5,Name resolution for the name wpad timed out,"[""windows"",""windows_system""]",61109,windows_eventchannel,log,"Dec 22, 2024 @ 10:45:36.955",EventChannel,1734864336,"Dec 22, 2024 @ 10:45:36.955", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,128,02000000C0A87502000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,wpad, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
